TIME,LATITUDE,LONGITUDE,MODALITY,SNR,CFO,BLER,INDEX,SEGMENTS,MISS
15:39:38,45.060926458,7.659371027,8,0,,,1,173362.ts ,
15:39:41,45.060995723,7.659202531,8,0,,,1,173363.ts ,
15:39:44,45.061063300,7.659096500,8,0,,,1,173364.ts ,
15:39:47,45.061096100,7.659071818,8,0,,,1,173365.ts ,
15:39:48,45.061101800,7.659056327,8,0,,,,173366.ts ,
15:39:50,45.061113200,7.659025345,8,0,,,,,
15:39:53,45.061130300,7.658978873,8,0,,,1,173367.ts ,
15:39:56,45.061147400,7.658932400,8,0,,,1,173368.ts ,
15:39:59,45.061164500,7.658885927,8,0,,,1,173369.ts ,
15:40:02,45.061181600,7.658839455,8,0,,,1,173370.ts ,
15:40:05,45.061198700,7.658792982,8,0,,,,173371.ts ,
15:40:08,45.061224575,7.658682875,8,0,,,1,173372.ts ,
15:40:11,45.0612680,7.6584455,8,0,,,1,173373.ts ,
15:40:14,45.061415225,7.658144688,8,0,,,1,173374.ts ,
15:40:17,45.061562450,7.657843875,8,0,,,1,173375.ts ,
15:40:20,45.061709675,7.657543063,8,0,,,1,173376.ts ,
15:40:23,45.061856900,7.657242250,8,0,,,1,173377.ts ,
15:40:26,45.062004125,7.656941437,8,0,,,,173378.ts ,
15:40:29,45.062151350,7.656640625,8,0,,,1,173379.ts ,
15:40:32,45.062298575,7.656339812,8,0,,,1,173380.ts ,
15:40:35,45.0624458,7.6560390,8,0,,,1,173381.ts ,
15:40:38,45.062692175,7.656065850,8,0,,,,173382.ts ,
15:40:41,45.062939114,7.656014400,8,0,,,1,173383.ts ,
15:40:44,45.063186336,7.655923800,8,0,,,1,173384.ts ,
15:40:47,45.063433557,7.655833200,8,0,,,1,173385.ts ,
15:40:50,45.063680779,7.655742600,8,0,,,1,173386.ts ,
15:40:53,45.0639280,7.6556520,8,0,,,1,173387.ts ,
15:40:56,45.064135450,7.655874375,8,0,,,1,173388.ts ,
15:40:59,45.064301720,7.656024100,8,0,,,1,173389.ts ,
15:41:02,45.064447400,7.656137500,8,0,,,1,173390.ts ,
15:41:05,45.064593080,7.656250900,8,0,,,1,173391.ts ,
15:41:08,45.064745233,7.656364828,8,0,,,1,173392.ts ,
15:41:11,45.064910333,7.656479811,8,0,,,,173393.ts ,
15:41:14,45.065075433,7.656594794,8,0,,,,173394.ts ,
15:41:17,45.065240533,7.656709778,8,0,,,1,173395.ts ,
15:41:20,45.065405633,7.656824761,8,0,,,1,173396.ts ,
15:41:23,45.065570733,7.656939744,8,0,,,1,173397.ts ,
15:41:26,45.065756860,7.657068540,8,0,,,1,173398.ts ,
15:41:29,45.065985040,7.657224960,8,0,,,1,173399.ts ,
15:41:32,45.066213220,7.657381380,8,0,,,1,173400.ts ,
15:41:35,45.0664414,7.6575378,8,0,,,1,173401.ts ,
15:41:38,45.066658650,7.657718650,8,0,,,1,173402.ts ,
15:41:41,45.066875900,7.657899500,8,0,,,1,173403.ts ,
15:41:44,45.067093150,7.658080350,8,0,,,,173404.ts ,
15:41:47,45.0673104,7.6582612,8,0,,,1,173405.ts ,
15:41:50,45.067439681,7.658283887,8,0,,,1,173406.ts ,
15:41:53,45.067568962,7.658306575,8,0,,,1,173407.ts ,
15:41:56,45.067698244,7.658329263,8,0,,,1,173408.ts ,
15:41:59,45.067827525,7.658351950,8,0,,,1,173409.ts ,
15:42:02,45.067956806,7.658374637,8,0,,,1,173410.ts ,
15:42:05,45.068050783,7.658260367,8,0,,,1,173411.ts ,
15:42:08,45.068127108,7.658077617,8,0,,,1,173412.ts ,
15:42:11,45.068203433,7.657894867,8,0,,,1,173413.ts ,
15:42:14,45.068279758,7.657712117,8,0,,,1,173414.ts ,
15:42:17,45.068325400,7.657532600,8,0,,,,173415.ts ,
15:42:20,45.068355700,7.657354700,8,0,,,1,173416.ts ,
15:42:23,45.068386000,7.657176800,8,0,,,,173417.ts ,
15:42:26,45.068416300,7.656998900,8,0,,,1,173418.ts ,
15:42:29,45.068446600,7.656821000,8,0,,,,173419.ts ,
15:42:32,45.068429400,7.656676400,8,0,,,1,173420.ts ,
15:42:35,45.068317200,7.656598400,8,0,,,1,173421.ts ,
15:42:38,45.068210793,7.656526779,8,0,,,1,173422.ts ,
15:42:41,45.068115971,7.656467914,8,0,,,1,173423.ts ,
15:42:44,45.068021150,7.656409050,8,0,,,1,173424.ts ,
15:42:47,45.067926329,7.656350186,8,0,,,1,173425.ts ,
15:42:50,45.067831507,7.656291321,8,0,,,,173426.ts ,
15:42:53,45.067736550,7.656235025,8,0,,,1,173427.ts ,
15:42:56,45.067641525,7.656180013,8,0,,,1,173428.ts ,
15:42:59,45.0675465,7.6561250,8,0,,,,173429.ts ,
15:43:02,45.067518270,7.656107750,8,0,,,1,173430.ts ,
15:43:05,45.067490040,7.656090500,8,0,,,1,173431.ts ,
15:43:08,45.067461810,7.656073250,8,0,,,1,173432.ts ,
